ProfileName,StartTime,Duration,DeviceType,Country,Title,Season,Episode
Papa,2016-07-15T19:48:25.000Z,00:08:20,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-15T19:46:24.000Z,00:01:44,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-15T19:39:40.000Z,00:06:24,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-15T15:40:51.000Z,00:00:03,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-15T15:09:18.000Z,00:14:30,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-15T00:59:51.000Z,00:06:48,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-15T00:37:59.000Z,00:21:29,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-15T00:37:00.000Z,00:00:49,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-14T19:54:11.000Z,00:21:59,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-14T19:43:35.000Z,00:09:29,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-14T01:56:30.000Z,00:01:57,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-14T00:20:59.000Z,00:10:54,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-14T00:07:17.000Z,00:13:40,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-13T19:09:32.000Z,00:08:35,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-13T18:56:53.000Z,00:12:33,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-12T18:33:36.000Z,00:02:16,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-12T03:46:30.000Z,00:07:23,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-12T03:39:21.000Z,00:07:01,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-11T23:00:10.000Z,00:12:49,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-11T21:43:15.000Z,00:03:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-11T18:44:29.000Z,00:22:01,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-10T02:17:44.000Z,00:13:35,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-09T21:25:47.000Z,00:08:22,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-09T19:17:09.000Z,00:21:50,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-09T19:02:21.000Z,00:14:27,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-09T13:51:45.000Z,00:06:29,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-09T11:58:17.000Z,00:10:26,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-09T04:57:15.000Z,00:12:13,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-09T01:51:32.000Z,00:16:50,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-08T19:09:50.000Z,00:02:16,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-08T03:32:22.000Z,00:02:58,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-08T03:13:55.000Z,00:18:06,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-08T00:27:46.000Z,00:15:58,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-07T19:33:54.000Z,00:02:44,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-07T03:55:23.000Z,00:05:01,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-06T23:27:47.000Z,00:16:34,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-06T18:49:10.000Z,00:05:38,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-07-06T03:54:44.000Z,00:21:42,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-05T00:47:02.000Z,00:14:35,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-04T12:52:38.000Z,00:08:10,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-04T12:20:44.000Z,00:04:05,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-04T06:39:39.000Z,00:15:53,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-03T12:29:18.000Z,00:04:01,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-03T07:52:19.000Z,00:19:28,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-02T15:46:19.000Z,00:02:26,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-02T14:07:49.000Z,00:07:48,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-01T21:12:25.000Z,00:12:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-01T21:05:51.000Z,00:06:16,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-01T18:33:42.000Z,00:04:46,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-01T15:17:16.000Z,00:05:50,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-01T14:26:56.000Z,00:04:42,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-01T14:20:13.000Z,00:06:26,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-01T03:44:02.000Z,00:08:21,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-01T02:44:10.000Z,00:06:51,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-07-01T02:40:19.000Z,00:03:48,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-30T10:43:52.000Z,00:18:02,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-30T10:43:24.000Z,00:00:26,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-30T00:03:23.000Z,00:21:22,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-29T15:54:31.000Z,00:22:17,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-29T15:34:12.000Z,00:20:18,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-29T14:04:00.000Z,00:10:01,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-29T12:26:53.000Z,00:12:01,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-29T06:43:08.000Z,00:18:43,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-29T03:17:14.000Z,00:02:16,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-28T18:57:31.000Z,00:03:24,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-06-28T14:29:59.000Z,00:21:56,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-28T13:04:41.000Z,00:21:39,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-28T03:22:38.000Z,00:10:23,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-27T10:46:00.000Z,00:11:33,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-27T10:37:09.000Z,00:08:10,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-26T05:39:29.000Z,00:08:51,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-26T04:35:00.000Z,00:05:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-26T04:22:56.000Z,00:12:00,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-26T03:38:04.000Z,00:05:03,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-25T03:25:29.000Z,00:04:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-24T20:37:59.000Z,00:01:15,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-24T10:33:58.000Z,00:18:56,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-24T10:30:40.000Z,00:03:10,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-24T05:09:34.000Z,00:00:02,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-24T04:54:11.000Z,00:14:28,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-23T19:09:35.000Z,00:06:06,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-23T03:46:32.000Z,00:16:53,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-22T18:25:41.000Z,00:02:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-22T03:22:40.000Z,00:21:44,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-22T03:11:25.000Z,00:11:12,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-21T13:02:21.000Z,00:10:24,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-21T11:59:10.000Z,00:21:41,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-21T03:57:46.000Z,00:21:52,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-21T03:33:17.000Z,00:24:22,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-21T03:32:20.000Z,00:00:32,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-20T06:12:35.000Z,00:21:15,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-20T06:02:08.000Z,00:08:58,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-19T06:12:14.000Z,00:13:09,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-19T04:57:54.000Z,00:08:27,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-18T20:18:50.000Z,00:16:08,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-18T06:30:44.000Z,00:00:06,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-18T06:22:38.000Z,00:07:59,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-18T03:42:29.000Z,00:13:47,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-17T18:46:44.000Z,00:04:56,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-17T01:49:17.000Z,00:17:11,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-17T01:45:46.000Z,00:03:29,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-16T23:12:55.000Z,00:18:32,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-16T18:20:20.000Z,00:21:43,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 5
Papa,2016-06-15T13:02:20.000Z,00:16:49,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-14T18:13:31.000Z,00:05:17,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-14T01:55:56.000Z,00:00:26,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-14T01:35:21.000Z,00:20:29,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-13T18:05:13.000Z,00:04:31,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-13T18:00:59.000Z,00:02:13,Apple iPad 2 WiFi,FR (France),Madagascar 2,,
Papa,2016-06-13T01:53:51.000Z,00:17:35,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-13T01:52:26.000Z,00:01:22,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-12T18:22:51.000Z,00:16:35,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-12T11:07:11.000Z,00:01:09,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-11T05:01:20.000Z,00:03:25,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-11T04:39:47.000Z,00:21:31,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-11T03:31:29.000Z,00:12:26,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-10T19:24:08.000Z,00:09:15,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-10T15:19:50.000Z,00:22:03,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-10T15:18:40.000Z,00:01:07,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-09T23:01:40.000Z,00:21:07,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-09T05:23:53.000Z,00:09:42,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-09T03:18:02.000Z,00:12:38,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-09T00:49:05.000Z,00:21:49,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-09T00:44:58.000Z,00:04:04,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-08T18:18:04.000Z,00:17:19,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-08T17:03:10.000Z,00:17:08,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-08T16:57:59.000Z,00:05:00,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-08T12:57:29.000Z,00:21:55,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-08T12:04:27.000Z,00:22:15,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-08T00:53:03.000Z,00:17:22,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-07T17:30:10.000Z,00:04:44,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-07T17:20:08.000Z,00:09:59,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-07T08:00:11.000Z,00:11:51,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-07T07:34:58.000Z,00:16:56,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-06T18:03:21.000Z,00:06:44,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-06T17:38:51.000Z,00:13:54,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-06T10:00:29.000Z,00:09:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-06T09:53:49.000Z,00:06:37,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-06T05:26:08.000Z,00:05:00,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-05T07:48:35.000Z,00:03:11,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-04T20:38:27.000Z,00:07:25,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-04T11:48:04.000Z,00:05:51,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-04T11:45:30.000Z,00:02:21,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-04T01:30:19.000Z,00:13:36,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-02T18:40:50.000Z,00:22:03,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-02T18:38:16.000Z,00:02:29,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-02T07:09:19.000Z,00:02:13,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-06-01T17:42:42.000Z,00:00:59,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-05-30T18:18:49.000Z,00:02:26,Apple iPad 2 WiFi,FR (France),Star Trek,,
Papa,2016-05-30T18:12:12.000Z,00:05:52,Apple iPad 2 WiFi,FR (France),Star Trek,,
Papa,2016-05-30T17:10:02.000Z,00:15:35,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 4
Papa,2016-05-30T17:05:01.000Z,00:04:34,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-30T16:53:23.000Z,00:05:56,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-29T19:20:50.000Z,00:03:49,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-29T17:59:57.000Z,00:04:29,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-29T16:33:57.000Z,00:05:35,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-29T12:26:43.000Z,00:04:55,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-28T06:26:12.000Z,00:20:19,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-26T19:42:10.000Z,00:01:16,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-25T18:16:40.000Z,00:22:42,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-05-25T18:11:42.000Z,00:04:30,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-05-25T18:09:16.000Z,00:02:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-05-25T06:03:41.000Z,00:21:57,Apple TV 3 (revised),FR (France),Star Wars,The Clone Wars,The Lost Missions
Papa,2016-05-25T02:38:33.000Z,00:13:11,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-24T17:24:10.000Z,00:08:27,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-24T17:22:30.000Z,00:01:37,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-24T17:04:42.000Z,00:17:39,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-24T02:38:11.000Z,00:04:36,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-24T02:31:02.000Z,00:06:59,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-23T18:56:19.000Z,00:11:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-23T02:00:36.000Z,00:05:31,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-23T01:48:26.000Z,00:12:08,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-22T17:57:46.000Z,00:11:30,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-22T17:35:38.000Z,00:22:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-22T17:20:22.000Z,00:14:41,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-22T03:53:24.000Z,00:07:34,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-21T18:02:58.000Z,00:21:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-21T17:34:10.000Z,00:21:58,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-21T02:50:33.000Z,00:21:56,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-21T02:47:47.000Z,00:02:39,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-21T02:43:07.000Z,00:04:28,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-20T17:53:27.000Z,00:15:13,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-20T17:25:54.000Z,00:17:10,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-20T17:13:28.000Z,00:01:30,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-20T03:59:13.000Z,00:03:42,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-20T03:24:37.000Z,00:22:12,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-20T03:23:47.000Z,00:00:41,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-19T18:35:39.000Z,00:11:01,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-19T18:30:47.000Z,00:01:17,Apple iPad 2 WiFi,FR (France),Iron Man 3,,
Papa,2016-05-19T03:56:02.000Z,00:01:10,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-18T18:01:58.000Z,00:10:33,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-18T17:51:13.000Z,00:10:35,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-18T15:08:52.000Z,00:08:50,Apple iPhone 6s Plus,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-18T03:10:24.000Z,00:00:34,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-18T02:48:11.000Z,00:22:06,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-17T18:26:18.000Z,00:21:57,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-17T18:09:33.000Z,00:07:22,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-16T17:58:02.000Z,00:15:40,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-16T17:33:56.000Z,00:14:18,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-16T17:25:19.000Z,00:08:24,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-16T17:22:52.000Z,00:02:19,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-16T16:59:01.000Z,00:01:02,Apple iPhone 6s Plus,FR (France),Pirates des Caraïbes,,
Papa,2016-05-16T03:30:38.000Z,00:19:57,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-15T19:34:13.000Z,00:21:26,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-14T23:00:47.000Z,00:00:28,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-14T22:46:05.000Z,00:14:36,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-14T19:34:41.000Z,00:09:05,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-14T19:27:43.000Z,00:06:48,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-14T18:38:53.000Z,00:09:39,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-12T19:38:30.000Z,00:06:00,Apple iPad 2 WiFi,FR (France),Star Wars,The Clone Wars,Saison 1
Papa,2016-05-10T19:40:43.000Z,00:10:16,Apple iPad 2 WiFi,FR (France),Iron Man 3,,
